                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:lda     |   0:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    1:    8:-       |   4:lda     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:    8:-       |   8:-       |   4:lda     |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    3:    8:-       |   8:-       |   8:-       |   4:lda     |   0:-       BUS_LOAD  MEM[0] accepted 1
    4:    8:-       |   8:-       |   8:-       |   8:-       |   4:lda     r5=0  BUS_LOAD  MEM[0] accepted 1
    5:    8:lda     |   8:-       |   8:-       |   8:-       |   8:-       BUS_LOAD  MEM[0] accepted 1
    6:   12:-       |   8:lda     |   8:-       |   8:-       |   8:-       BUS_LOAD  MEM[8] accepted 1
    7:   12:-       |  12:-       |   8:lda     |   8:-       |   8:-       BUS_LOAD  MEM[8] accepted 1
    8:   12:-       |  12:-       |  12:-       |   8:lda     |   8:-       BUS_LOAD  MEM[8] accepted 1
    9:   12:-       |  12:-       |  12:-       |  12:-       |   8:lda     r1=4096  BUS_LOAD  MEM[8] accepted 1
   10:   12:mulq    |  12:-       |  12:-       |  12:-       |  12:-       BUS_LOAD  MEM[8] accepted 1
   11:   16:-       |  12:mulq    |  12:-       |  12:-       |  12:-       BUS_LOAD  MEM[8] accepted 1
   12:   16:-       |  16:-       |  12:mulq    |  12:-       |  12:-       BUS_LOAD  MEM[8] accepted 1
   13:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       BUS_LOAD  MEM[8] accepted 1
   14:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=0  BUS_LOAD  MEM[8] accepted 1
   15:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
   16:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   17:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   18:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4096] = 0 accepted 1
   19:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
   20:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
   21:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
   22:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
   23:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4096] accepted 1
   24:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=0  BUS_LOAD  MEM[16] accepted 1
   25:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
   26:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
   27:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
   28:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4352] = 0 accepted 1
   29:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     BUS_LOAD  MEM[24] accepted 1
   30:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
   31:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
   32:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
   33:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       BUS_LOAD  MEM[24] accepted 1
   34:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4104  BUS_LOAD  MEM[24] accepted 1
   35:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
   36:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
   37:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
   38:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       BUS_LOAD  MEM[32] accepted 1
   39:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=1  BUS_LOAD  MEM[32] accepted 1
   40:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
   41:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
   42:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
   43:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       BUS_LOAD  MEM[32] accepted 1
   44:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  BUS_LOAD  MEM[32] accepted 1
   45:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[32] accepted 1
   46:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
   47:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
   48:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       BUS_LOAD  MEM[40] accepted 1
   49:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     BUS_LOAD  MEM[8] accepted 1
   50:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
   51:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
   52:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
   53:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       BUS_LOAD  MEM[8] accepted 1
   54:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=10  BUS_LOAD  MEM[8] accepted 1
   55:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
   56:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   57:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   58:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4104] = 10 accepted 1
   59:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
   60:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
   61:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
   62:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
   63:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4104] accepted 1
   64:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=10  BUS_LOAD  MEM[16] accepted 1
   65:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
   66:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
   67:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
   68:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4360] = 10 accepted 1
   69:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     BUS_LOAD  MEM[24] accepted 1
   70:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
   71:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
   72:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
   73:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       BUS_LOAD  MEM[24] accepted 1
   74:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4112  BUS_LOAD  MEM[24] accepted 1
   75:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
   76:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
   77:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
   78:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       BUS_LOAD  MEM[32] accepted 1
   79:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=2  BUS_LOAD  MEM[32] accepted 1
   80:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
   81:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
   82:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
   83:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       BUS_LOAD  MEM[32] accepted 1
   84:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  BUS_LOAD  MEM[32] accepted 1
   85:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[32] accepted 1
   86:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
   87:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
   88:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       BUS_LOAD  MEM[40] accepted 1
   89:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     BUS_LOAD  MEM[8] accepted 1
   90:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
   91:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
   92:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
   93:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       BUS_LOAD  MEM[8] accepted 1
   94:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=20  BUS_LOAD  MEM[8] accepted 1
   95:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
   96:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   97:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   98:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4112] = 20 accepted 1
   99:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
  100:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  101:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  102:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  103:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4112] accepted 1
  104:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=20  BUS_LOAD  MEM[16] accepted 1
  105:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
  106:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  107:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  108:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4368] = 20 accepted 1
  109:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     BUS_LOAD  MEM[24] accepted 1
  110:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  111:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  112:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  113:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       BUS_LOAD  MEM[24] accepted 1
  114:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4120  BUS_LOAD  MEM[24] accepted 1
  115:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  116:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  117:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  118:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       BUS_LOAD  MEM[32] accepted 1
  119:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=3  BUS_LOAD  MEM[32] accepted 1
  120:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  121:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  122:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  123:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       BUS_LOAD  MEM[32] accepted 1
  124:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  BUS_LOAD  MEM[32] accepted 1
  125:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[32] accepted 1
  126:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  127:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  128:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       BUS_LOAD  MEM[40] accepted 1
  129:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     BUS_LOAD  MEM[8] accepted 1
  130:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  131:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  132:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  133:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       BUS_LOAD  MEM[8] accepted 1
  134:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=30  BUS_LOAD  MEM[8] accepted 1
  135:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
  136:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  137:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  138:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4120] = 30 accepted 1
  139:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
  140:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  141:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  142:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  143:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4120] accepted 1
  144:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=30  BUS_LOAD  MEM[16] accepted 1
  145:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
  146:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  147:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  148:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4376] = 30 accepted 1
  149:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     BUS_LOAD  MEM[24] accepted 1
  150:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  151:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  152:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  153:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       BUS_LOAD  MEM[24] accepted 1
  154:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4128  BUS_LOAD  MEM[24] accepted 1
  155:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  156:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  157:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  158:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       BUS_LOAD  MEM[32] accepted 1
  159:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=4  BUS_LOAD  MEM[32] accepted 1
  160:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  161:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  162:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  163:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       BUS_LOAD  MEM[32] accepted 1
  164:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  BUS_LOAD  MEM[32] accepted 1
  165:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[32] accepted 1
  166:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  167:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  168:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       BUS_LOAD  MEM[40] accepted 1
  169:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     BUS_LOAD  MEM[8] accepted 1
  170:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  171:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  172:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  173:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       BUS_LOAD  MEM[8] accepted 1
  174:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=40  BUS_LOAD  MEM[8] accepted 1
  175:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
  176:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  177:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  178:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4128] = 40 accepted 1
  179:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
  180:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  181:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  182:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  183:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4128] accepted 1
  184:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=40  BUS_LOAD  MEM[16] accepted 1
  185:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
  186:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  187:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  188:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4384] = 40 accepted 1
  189:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     BUS_LOAD  MEM[24] accepted 1
  190:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  191:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  192:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  193:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       BUS_LOAD  MEM[24] accepted 1
  194:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4136  BUS_LOAD  MEM[24] accepted 1
  195:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  196:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  197:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  198:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       BUS_LOAD  MEM[32] accepted 1
  199:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=5  BUS_LOAD  MEM[32] accepted 1
  200:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  201:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  202:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  203:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       BUS_LOAD  MEM[32] accepted 1
  204:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  BUS_LOAD  MEM[32] accepted 1
  205:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[32] accepted 1
  206:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  207:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  208:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       BUS_LOAD  MEM[40] accepted 1
  209:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     BUS_LOAD  MEM[8] accepted 1
  210:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  211:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  212:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  213:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       BUS_LOAD  MEM[8] accepted 1
  214:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=50  BUS_LOAD  MEM[8] accepted 1
  215:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
  216:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  217:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  218:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4136] = 50 accepted 1
  219:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
  220:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  221:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  222:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  223:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4136] accepted 1
  224:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=50  BUS_LOAD  MEM[16] accepted 1
  225:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
  226:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  227:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  228:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4392] = 50 accepted 1
  229:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     BUS_LOAD  MEM[24] accepted 1
  230:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  231:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  232:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  233:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       BUS_LOAD  MEM[24] accepted 1
  234:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4144  BUS_LOAD  MEM[24] accepted 1
  235:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  236:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  237:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  238:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       BUS_LOAD  MEM[32] accepted 1
  239:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=6  BUS_LOAD  MEM[32] accepted 1
  240:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  241:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  242:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  243:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       BUS_LOAD  MEM[32] accepted 1
  244:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  BUS_LOAD  MEM[32] accepted 1
  245:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[32] accepted 1
  246:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  247:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  248:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       BUS_LOAD  MEM[40] accepted 1
  249:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     BUS_LOAD  MEM[8] accepted 1
  250:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  251:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
